gene_id	log2FoldChange	pvalue	padj	A	B	C	D	E	F	A.readCount	B.readCount	C.readCount	D.readCount	E.readCount	F.readCount	A.fpkm	B.fpkm	C.fpkm	D.fpkm	E.fpkm	F.fpkm
Nod2	0.0071543446392625	0.996328564708875	1	3.23955818553734	5.3869319617802	1.03085832189286	6.43539603504815	3.41067707187461	0	4	5	1	5	4	0	0.0613769682499213	0.086488976154227	0.0165348883151047	0.097431169797935	0.0601894512184988	0
Nodal	-0.329704772235076	0.744218859473951	0.927325461181028	12.9582327421494	1.07738639235604	26.8023163692144	9.00955444906741	14.4953775554671	8.89624355408457	16	1	26	7	17	9	0.56566420189474	0.0398551110163679	0.990530574378174	0.314281794396413	0.589389758656181	0.333072597750763
Nol10	-0.0152154386522794	0.961442982918417	0.991813779982737	114.194426040191	107.738639235604	114.425273730108	128.707920700963	103.172981424207	101.812565118968	141	100	111	100	121	103	3.45693431228684	2.76386817541512	2.93258641329632	3.11354026226171	2.90919167534218	2.64342456528921
Nol11	-0.225357098663771	0.482502687170888	0.817489043685485	340.153609481421	273.656143658434	251.529430541858	216.229306777618	312.929621344495	210.544430780002	420	254	244	168	367	213	9.85053695470198	6.71567454880933	6.16674890401221	5.00382793611515	8.4409558691127	5.22935228545885
Nol12	1.00623844921974	0.00346265372806196	0.0931505755581208	163.597688369636	118.512503159164	116.486990373893	209.79391074257	335.951691579649	255.025648550424	202	110	113	163	394	258	4.02081822090559	2.46831774623004	2.42380310840156	4.12034086687369	7.69084826165596	5.37576726119815
Nol3	0.172335387184397	0.839910764660702	0.957374146746189	17.007680474071	22.6251142394768	20.6171664378572	2.57415841401926	41.7807941304639	22.7348446382161	21	21	20	2	49	23	0.489735448724006	0.552086148981456	0.502606460308631	0.0592317703544877	1.12060686166192	0.561471561804523
Nol4l	-0.139622003941554	0.798791278961279	0.946429111272672	38.8746982264481	33.3989781630372	21.6480247597501	39.8994554172985	19.611393163279	26.6887306622537	48	31	21	31	23	27	0.54510878701448	0.396870620202087	0.256990497368479	0.447080894052548	0.256144321670077	0.320969223683463
Nol6	0.523295853300123	0.0393029327744449	0.313426661256927	342.583278120574	282.275234797282	335.02895461518	433.745692762245	464.704751042915	481.385623426576	423	262	325	337	545	487	6.81239305767681	4.75670186687849	5.64025210187615	6.89241950333251	8.60737617755344	8.21005324694213
Nol7	0.21835473898928	0.469166220541408	0.80948343416772	665.729207127923	426.645011372991	450.485086667181	540.573266944045	647.175974388207	607.909976195779	822	396	437	420	759	615	32.7679179709672	17.7958004313235	18.7721619359492	21.2622290396281	29.6711075219397	25.6631420737368
Nol8	-0.338874816469824	0.217753360011681	0.625043381604771	259.164654842987	232.715460748904	209.264239344251	176.329851360319	189.292577489041	188.798057647795	320	216	203	137	222	191	4.9101574599937	3.73632376986261	3.35658232796626	2.66961405246342	3.34051454262668	3.06786673634369
Nol9	0.000942061183570722	0.997390527832916	0.999806856585555	413.853558202395	315.674212960319	412.343328757145	320.482722545398	434.008657396044	387.480830355684	511	293	400	249	509	392	9.54794688158118	6.1716604618396	8.05387546892134	5.90841392013337	9.3265672833711	7.66713028862082
Nolc1	0.580403685968668	0.0803777062821254	0.419065780604103	407.374441831321	307.055121821471	335.02895461518	359.095098755687	617.332550009304	592.094432099629	503	285	325	279	724	599	10.2462948809414	6.54468933171008	7.13408124767008	7.2174791856701	14.4628000733599	12.772719358282
Nom1	0.101668312214274	0.706085145459627	0.91533873515729	299.659132162204	270.423984481366	272.146596979716	347.5113858926	272.001496482	285.668265236716	370	251	264	270	319	289	2.97262858023313	2.2733063078861	2.28559183824827	2.7547688314557	2.51330131926213	2.43049342145072
Nomo1	0.399073440701635	0.196565610006887	0.60201959878904	1082.82232351586	766.021724965144	1305.06663551636	1521.32762268538	1458.06444822639	1180.23497817522	1337	711	1266	1182	1710	1194	23.2621845558814	13.9454971432642	23.7360593999566	26.1167443419542	29.1762956638593	21.7460858766395
Nono	-0.255849896972812	0.484969571852262	0.819329884777958	1656.22412235597	1034.2909366618	815.408932617254	747.793019272595	1111.88072543112	1076.44547004423	2045	960	791	581	1304	1089	59.1203405194328	31.2867288353314	24.6419982687492	21.3305580868931	36.9688683904497	32.9555964741724
Nop10	0.862594216565445	0.00135578133394985	0.0569031387474958	253.495428018297	227.328528787124	272.146596979716	397.707474965976	457.883396899166	513.016711618877	313	211	264	309	537	519	20.9042952789364	15.8861610002077	18.9998838203884	26.2078952739263	35.1706529111856	36.2840898604742
Nop14	0.209538682169172	0.491981109476607	0.822456244624699	251.065759379144	201.471255370579	235.035697391573	236.822574089772	327.424998899962	230.313860900189	310	187	228	184	384	233	8.49765488343215	5.77862234171997	6.7348521630342	6.40527366521779	10.3224686080839	6.68576332359028
Nop16	0.595651551930831	0.0219047160797934	0.242885214572325	351.492063130801	349.073191123357	346.368396156002	604.927227294526	453.620050559323	524.87836969099	434	324	336	470	532	531	18.3057681623275	15.4059523096186	15.2719091010225	25.175526265248	22.0051742467057	23.4450105039767
Nop2	0.808577022273661	0.00960586150122781	0.161119409933144	281.841562141749	212.24511929414	269.054022014037	450.477722453371	540.592315892125	345.965027103289	348	197	261	350	634	350	9.92498900253608	6.33377055953803	8.02134364232566	12.6765567820656	17.7318888115223	10.4490430111987
Nop53	0.700939219631809	0.0545628338790467	0.362718220392539	531.287542428124	652.89615376776	494.811994508574	1288.36628621664	594.31047977415	848.108552156062	656	606	480	1001	697	858	15.2984025887118	15.9316288706077	12.0625550474071	29.6455010624211	15.940060868946	20.9453304360122
Nop56	0.573813824230772	0.102095498374072	0.46915963054386	260.784433935756	182.078300308171	182.461922975037	344.937227478581	367.500454494489	219.440674334086	322	169	177	268	431	222	12.5062733991929	7.39952875243846	7.40800280218713	13.2187172283924	16.4158837604431	9.02573760344358
Nop58	0.0545490477502511	0.872590726572429	0.965252795335138	529.667763335355	315.674212960319	363.89298762818	419.58782148514	504.780206637442	332.126426019157	654	293	353	326	592	336	5.07805779524872	2.56467785624617	2.95359144371996	3.21454835216207	4.50771602816759	2.73096950540724
Nop9	0.276141778667297	0.314560938936181	0.711141754751522	339.343719935036	322.138531314456	252.560288863751	396.420395758966	368.353123762457	342.999612585261	419	299	245	308	432	347	8.40117191297056	6.7583759654055	5.29355899966637	7.84258143136474	8.49424037667107	7.28304520916451
Nos1	3.10375023227064	0.389386999072842	1	0	0	0	0	2.55800780390595	1.97694301201879	0	0	0	0	3	2	0	0	0	0	0.0213105976306866	0.015165163646571
Nos1ap	-0.667603737066418	0.269198537338266	0.676252994317263	46.9735936902914	143.292390183353	41.2343328757145	45.0477722453371	66.5082029015548	33.6080312043195	58	133	40	35	78	34	1.15078116079946	2.97482691080784	0.855225351160038	0.881891721484711	1.51765935711707	0.70615713122561
Nos2	-4.80117039702051	0.0237510922851199	0.249903661958091	0	50.6371604407338	1.03085832189286	0	1.7053385359373	0	0	47	1	0	2	0	0	0.913485453032278	0.0185786559350583	0	0.0338145345707279	0
Nos3	1.3585579480553	0.0399170813410133	0.315991362877851	12.9582327421494	39.8632965171734	59.789782669786	162.171980083213	76.7402341171786	49.4235753004698	16	37	58	126	90	50	0.286802154639274	0.747669150637405	1.12033072169085	2.86823970636223	1.58204884395283	0.938188518188458
Nosip	0.510627291140987	0.110889853817832	0.484165319677722	274.55255622429	173.459209169322	181.431064653144	302.463613647263	273.706835017937	322.241710959063	339	161	176	235	321	326	13.6385641128006	7.30197157537524	7.63022674517863	12.0065790662073	12.6645258570306	13.7291684522807
Nostrin	-0.155239718094004	0.643982281208264	0.892285143798326	258.354765296603	296.281257897911	407.18903714768	231.674257261733	354.710415474959	275.783550176622	319	275	395	180	416	279	13.0681766609259	12.699958979151	17.4372194852429	9.36438564055683	16.7121604133275	11.9642698345815
Notch1	-0.480280960410618	0.284871020997133	0.689914350090516	323.955818553734	266.114438911942	110.301840442536	172.46861373929	187.587238953103	142.339896865353	400	247	107	134	220	144	3.12254032190525	2.17365356472226	0.900093584631126	1.32841978048821	1.68416910378828	1.17670673235725
Notch2	-0.638862823845335	0.0253413043289278	0.257482482393741	827.707116404791	1010.58843602996	652.533317758182	562.453613463208	549.97167783978	487.316452462633	1022	938	633	437	645	493	7.20915455973101	7.45901687708331	4.81163832693406	3.91468975505894	4.46177953012958	3.64030726452814
Notch3	0.604179794233195	0.392799597421962	0.767998205946485	14.578011834918	34.4763645553933	19.5863081159644	15.4449504841156	23.8747395031222	64.2506478906108	18	32	19	12	28	65	0.165738415693767	0.332158956058839	0.188521160124714	0.140318326190343	0.252827121733199	0.626500925447678
Notch4	0.880599180050855	0.175651839692994	0.583478070349836	9.71867455661202	35.5537509477493	14.4320165065001	27.0286633472022	46.0441404703072	35.5849742163383	12	33	14	21	54	36	0.134850535158111	0.418052359295493	0.169533406548042	0.299690650550972	0.595086556505517	0.423478739061052
Notum	0.742864271848825	0.386992602929506	0.764029691050618	353.11184222357	256.417961380737	109.270982120643	60.4927227294526	119.373697515611	1023.06800871973	436	238	106	47	140	1035	14.3333609435945	8.8203093226237	3.75511496896721	1.96219370269753	4.51340738398104	35.6171840271205
Nov	4.03759707520878	0.0950898885373817	1	0	0	0	5.14831682803852	1.7053385359373	1.97694301201879	0	0	0	4	2	2	0	0	0	0.131139841509831	0.0506334055475242	0.0540480300753532
Nova1	0.785758096306246	0.846320147227816	1	0.809889546384335	0	0	0	1.7053385359373	0	1	0	0	0	2	0	0.0103531809387186	0	0	0	0.0203057367229308	0
Nova2	1.9435971613419	0.0670227635869526	0.390606737966263	0.809889546384335	3.23215917706812	5.15429160946431	7.72247524205778	18.7587238953103	7.90777204807517	1	3	5	6	22	8	0.00884694892923943	0.029919896409206	0.0476671678792466	0.0674104524531245	0.190867133979254	0.0740868601462916
Nox4	-0.818313706832453	0.0481309314636672	0.345947891437323	283.461341234517	382.472169286394	420.590195332288	296.028217612215	116.815689711705	204.613601743945	350	355	408	230	137	207	6.56785653723268	7.50981566775987	8.25033534481386	5.48107722429011	2.52110615032569	4.06615229861173
Noxa1	-0.920782594778366	0.291511616904331	0.696872596437494	7.28900591745902	17.2381822776966	8.2468665751429	5.14831682803852	5.11601560781191	6.91930054206578	9	16	8	4	6	7	0.41224484101443	0.826186345868059	0.394873993306175	0.232677925350467	0.269512505595263	0.335635927026382
Noxo1	-1.7297169002667	0.461507918189035	1	0.809889546384335	4.30954556942416	1.03085832189286	0	1.7053385359373	0	1	4	1	0	2	0	0.0330950207487009	0.149234061803916	0.0356630499986642	0	0.0649094014816117	0
Noxred1	0.0203256654969883	0.987239809752312	1	2.42966863915301	1.07738639235604	8.2468665751429	2.57415841401926	4.26334633984326	4.94235753004698	3	1	8	2	5	5	0.136654347667145	0.051350834919613	0.392688343896731	0.1156950200774	0.223350615799273	0.238412973994755
Npas1	-3.62183849416538	0.263306201898161	1	0.809889546384335	0	6.18514993135717	0	0	0	1	0	6	0	0	0	0.0353540126184212	0	0.228583978702655	0	0	0
Npas2	0.929766562650063	0.376146916710619	0.758473974119777	20.2472386596084	33.3989781630372	19.5863081159644	10.296633656077	3.41067707187461	125.535881263193	25	31	19	8	4	127	0.43712615932243	0.611045841585933	0.357994384335033	0.177639379268983	0.0685869879678219	2.3244927269058
Npas3	-0.87167836809988	0.830841919195253	1	0.809889546384335	0	0	0	0	0	1	0	0	0	0	0	0.01237331380481	0	0	0	0	0
Npat	-0.820553460065145	0.0384522231794387	0.311059420349832	171.696583833479	161.607958853406	125.764715270929	96.5309405257223	109.141666299987	54.3659328305168	212	150	122	75	128	55	2.59025588326388	2.06606213079736	1.60628448027636	1.16372547826121	1.53366931590469	0.703440193479079
Npb	-3.57186957565187	0.0249671412143161	1	8.09889546384335	10.7738639235604	5.15429160946431	0	0	1.97694301201879	10	10	5	0	0	2	1.36654347667145	1.54052504758839	0.73629064480637	0	0	0.286095568793706
Npc1	-0.107119485073363	0.760553229565365	0.932769717504391	1452.9418462135	1261.61946544892	2003.98857775972	1898.4418303392	1475.11783358577	1008.24093612958	1794	1171	1944	1475	1730	1020	25.435601386955	18.7163766893854	29.7010400198676	26.5579203103592	24.0536299858743	15.1383110884296
Npc1l1	-1.55042756136195	0.702512478301344	1	1.61977909276867	0	0	0	0	0	2	0	0	0	0	0	0.0331616997696855	0	0	0	0	0
Npc2	-0.620878496248578	0.0461533917953548	0.338485149518413	652.770974385774	1117.24968887321	834.995240733218	615.223860950603	494.548175421818	584.186660051554	806	1037	810	478	580	591	18.0957032698053	26.2460826037358	19.596624363922	13.6285857933795	12.7697786449214	13.8894672305452
Npdc1	0.287139604817017	0.459875735636959	0.803582636279725	61.5516055252095	66.7979563260744	67.005790923036	63.0668811434719	104.025650692175	70.1814769266672	76	62	65	49	122	71	3.59684721348564	3.30784688173548	3.3149545580228	2.94501119158044	5.66217359199148	3.51742162246625
Npepl1	0.170059697582796	0.504964256632602	0.82913668977552	676.25777123092	613.032857250586	525.73774416536	747.793019272595	640.354620244457	655.35660848423	835	569	510	581	751	663	25.0691763776732	19.2579993362855	16.4998346199738	22.1519618235185	22.1110047886909	20.8365014721814
Npepps	-0.490178246935622	0.121494096098612	0.502578310598243	489.983175562523	472.972626244301	366.985562593859	234.248415675753	374.321808638238	337.068783549204	605	439	356	182	439	341	10.626115044708	8.6921851736563	6.73790621279008	4.05950423067883	7.56133727607977	6.26947536347999
Npff	-0.986956126881508	0.638079821897236	1	0.809889546384335	3.23215917706812	3.09257496567859	0	3.41067707187461	0	1	3	3	0	4	0	0.166068736402674	0.561635364883122	0.536864837872268	0	0.651422603210076	0
Nphp1	-0.132522217337304	0.770467527850174	0.936646446352052	127.962548328725	56.024092402514	91.7463906484647	109.401732595819	80.1509111890532	63.2621763846014	158	52	89	85	94	64	5.08142931690127	1.88528692753935	3.08442797430913	3.47160415217054	2.9646375615479	2.154599020911
Nphp3	0.209100340048559	0.557692758043895	0.852231818732911	109.335088761885	99.1195480967556	104.116690511179	159.597821669194	95.498958012489	107.743394155024	135	92	101	124	112	109	1.69503282230971	1.30219937231645	1.36653746323073	1.97719043296201	1.37904144242879	1.4326117997283
Nphp4	1.05187498354261	0.79657467857084	1	0	0	0	0	0.852669267968652	0	0	0	0	0	1	0	0	0	0	0	0.0144487010658292	0
Npl	0.203123413419439	0.851498169262249	0.959735721738215	4.04944773192168	12.9286367082725	2.06171664378572	12.8707920700963	4.26334633984326	4.94235753004698	5	12	2	10	5	5	0.213448577624186	0.577497112940339	0.0920045024749401	0.542132860650873	0.209318790368655	0.223434867847534
Nploc4	-0.0779128814098671	0.792326813453558	0.945109896948655	1751.79108882932	1181.89287241457	2003.98857775972	1557.36584048165	1498.13990382092	1623.07021286743	2163	1097	1944	1210	1757	1642	38.8755588134401	22.2265503432376	37.6506268050931	27.6177292163895	30.9675493310292	30.892350981063
Npm1	0.40536490294144	0.313247721933289	0.710286158996533	898.977396486612	800.498089520537	628.823576354646	1217.57692983111	1325.90071169125	540.69391378714	1110	743	610	946	1555	547	40.4795611243268	30.545479065196	23.9716802546413	43.8113286811858	55.6106742989025	20.8813140478939
Npm2	-1.85133322342548	0.646052635424985	1	0	0	2.06171664378572	0	0	0	0	0	2	0	0	0	0	0	0.160108136202629	0	0	0
Npm3	0.303154588261857	0.451747664442447	0.800385439016613	131.202106514262	110.970798412672	65.9749326011432	158.310742462185	112.552343371862	110.708808673052	162	103	64	123	132	112	13.5121602956824	9.68483685885917	5.75235357816292	13.0285881899999	10.7968894977994	9.77879809011999
Npnt	1.63595159113261	0.140995155682645	0.535142640737483	3.23955818553734	10.7738639235604	49.4811994508574	167.320296911252	22.1694009671849	7.90777204807517	4	10	48	130	26	8	0.0617222136963271	0.173950953290189	0.798139058970105	2.54745972332926	0.393432109730419	0.129219831905157
Nppa	-0.871678368099879	0.830841919195253	1	0	0	1.03085832189286	0	0	0	0	0	1	0	0	0	0	0	0.0922704114416307	0	0	0
Nppc	-1.55042756136195	0.702512478301344	1	1.61977909276867	0	0	0	0	0	2	0	0	0	0	0	0.142162488360062	0	0	0	0	0
Npr1	1.15981063604566	0.0391236888188152	0.313426661256927	19.437349113224	36.6311373401053	51.5429160946431	45.0477722453371	119.373697515611	74.1353629507048	24	34	50	35	140	75	0.437186363613925	0.698199596088511	0.981479413391669	0.809665960723666	2.50091166652958	1.43012602944714
Npr2	0.264478721235309	0.457376831291914	0.802877255807171	274.55255622429	301.668189859691	223.696255850751	261.277079022955	251.537434050752	447.777592222257	339	280	217	203	295	453	6.73152722028575	6.26783059576445	4.64332910982608	5.1190859030976	5.74448203112263	9.41607246965728
Npr3	0.981506769136716	0.289836921346021	0.69475696295937	42.1142564119854	28.012046201257	3.09257496567859	24.454504933183	102.320312156238	17.7924871081691	52	26	3	19	120	18	0.531383296723346	0.299518197718206	0.0330355570765772	0.246570222838797	1.2025433817537	0.192546107143446
Nprl2	0.386588060118987	0.324246751530776	0.719447534348488	123.103211050419	121.744662336232	110.301840442536	92.6697029046934	201.229947240602	169.028627527607	152	113	107	72	236	171	7.81272156711316	6.54760562557936	5.92650099304658	4.69973885860562	11.8955824988688	9.20052377062395
Nprl3	0.125537558496557	0.671009376657044	0.901399786028918	178.985589750938	168.072277207542	220.603680885072	217.516385984628	220.841340403881	180.89028559972	221	156	214	169	259	183	5.71334417880138	4.54640397290379	5.96166696752539	5.54839395238205	6.5661806795121	4.95229931699345
Nps	1.05187498354261	0.79657467857084	1	0	0	0	0	0	0.988471506009397	0	0	0	0	0	1	0	0	0	0	0	0.0532133830769349
Nptn	-0.706705889114882	0.0181938117907686	0.221836321940827	1179.19917953559	733.700133194463	891.692448437326	532.850791701987	648.881312924144	536.740027763102	1456	681	865	414	761	543	19.8237227518792	10.4524058109369	12.6909979045798	7.15824655288447	10.1606957750514	7.73893772696694
Nptx1	0.492252532714848	0.80561490147502	1	4.04944773192168	2.15477278471208	0	0	0.852669267968652	7.90777204807517	5	2	0	0	1	8	0.070985869691003	0.0320093761086029	0	0	0.0139224880693739	0.118891162189909
Nptx2	-0.87167836809988	0.830841919195253	1	0.809889546384335	0	0	0	0	0	1	0	0	0	0	0	0.0292060948089876	0	0	0	0	0
Nptxr	-0.429008055634646	0.702278132349392	0.913565303952821	9.71867455661202	5.3869319617802	2.06171664378572	2.57415841401926	4.26334633984326	5.93082903605638	12	5	2	2	5	6	0.177546919142451	0.0833963819209856	0.0318872976016822	0.0375789258181887	0.0725465643806666	0.0929267668514912
Npy	-0.682692520135729	0.850786385982543	1	0	3.23215917706812	0	0	0	1.97694301201879	0	3	0	0	0	2	0	0.442560729218856	0	0	0	0.273964307926128
Npy1r	-0.135180211377508	0.959587068942941	1	3.23955818553734	1.07738639235604	0	0	0	3.95388602403759	4	1	0	0	0	4	0.085774935073066	0.0241738441167605	0	0	0	0.0897879550006881
Npy4r	-0.871678368099879	0.830841919195253	1	0	1.07738639235604	0	0	0	0	0	1	0	0	0	0	0	0.0230208044056495	0	0	0	0
Nqo1	-1.5201356367292	0.0214278029991487	0.240660116430396	443.819471418616	56.024092402514	152.567031640144	95.2438613187126	72.4768877773354	60.2967618665732	548	52	148	74	85	61	26.1355619618189	2.79576033105159	7.60621897795078	4.48193419053223	3.97543961488956	3.04536113826706
Nqo2	-0.813940838176139	0.217755299611736	0.625043381604771	1269.09691918425	796.188543951113	361.831270984395	172.46861373929	254.095441854658	953.875003299068	1567	739	351	134	298	965	29.0519275681035	15.4452771341917	7.01243578719667	3.15495541358502	5.41797718069116	18.7279806440766
Nr0b2	1.14306178209929	0.160130148949851	0.563469521739255	230.008631173151	305.977735429115	797.884341145075	2106.94866187476	104.025650692175	735.422800470991	284	284	774	1637	122	744	18.5820940174101	20.9478745163592	54.5724056221609	136.021469978472	7.82800501012956	50.9573612742598
Nr1d1	0.124683897365771	0.868160686794176	0.964341530344406	115.81420513296	196.084323408799	219.57282256318	396.420395758966	24.7274087710909	159.143912467513	143	182	213	308	29	161	3.89251446905172	5.58484207255822	6.24783607352563	10.6470032368472	0.774117966732738	4.58751773687547
Nr1d2	-0.850666097555686	0.0742589281561734	0.408814598784403	871.441151909545	903.927183186717	808.192924364004	830.166088521212	384.553839853862	219.440674334086	1076	839	784	645	451	222	17.091083492322	15.0232742674298	13.4192799106275	13.0106654735766	7.02504026084569	3.69120343336198
Nr1h2	0.429974881013048	0.112769255918095	0.486820069101173	375.788749522331	409.406829095295	443.269078413931	563.740692670218	458.736066167135	632.621763846014	464	380	430	438	538	640	17.1320680887911	15.8168763111318	17.1086637765277	20.5375386238493	19.4800038378678	24.7359997266103
Nr1h3	0.532234504035051	0.109845964830043	0.483358777369587	1073.91353850563	1087.08286988724	1290.63461900986	1070.84990023201	2025.94218069352	1892.92293400799	1326	1009	1252	832	2376	1915	45.7014362185182	39.2033158201509	46.4993067394403	36.4159900887272	80.3059477584114	69.0896169655772
Nr1h4	0.581201459917349	0.0995196061507482	0.465647974700875	689.216003973069	755.247861041583	753.557433303682	1027.08920719369	1547.5947213631	712.687955832775	851	701	731	798	1815	721	27.3689642321708	25.4151180039439	25.3338971822469	32.5922366286128	57.242735895845	24.2729045949505
Nr1h5	-0.774123780634799	0.336419328256249	0.727473507015903	8.90878501022769	21.5477278471208	9.27772489703576	6.43539603504815	7.67402341171786	8.89624355408457	11	20	9	5	9	9	0.287383852131047	0.589040265109635	0.253377479038129	0.165890743073944	0.230582921453725	0.24613301315268
Nr1i2	0.360123395370649	0.428043728957443	0.787221983149225	914.365297867914	681.985586361373	1672.05219811022	1931.90588972146	827.941859197561	1436.24909823165	1129	633	1622	1501	971	1453	32.754114812293	20.7024119262401	50.7082473031536	55.3012679340825	27.6252429574789	44.1260671582122
Nr1i3	0.467380439694116	0.36262710294442	0.751178902835935	96.3768560197359	77.5718202496348	228.850547460215	146.727029599098	266.885480874188	142.339896865353	119	72	222	114	313	144	2.69539208435337	1.83845411183759	5.41855874897136	3.27915775254239	6.95239239777677	3.41424876960415
Nr2c1	-0.595832911695786	0.11535842859144	0.491694540518629	164.40757791602	192.852164231731	164.937331502858	159.597821669194	77.5929033851473	109.720337167043	203	179	160	124	91	111	3.26362736193299	3.24416451198026	2.77191772162398	2.53167926287017	1.43469924972239	1.86803577271184
Nr2c2	-1.69303511054291	5.75477594000964e-06	0.00150619271113211	201.662497049699	195.006937016443	161.844756537179	64.3539603504815	69.9188799734294	38.5503887343665	249	181	157	50	82	39	2.27321551244454	1.86279536815625	1.54453139724278	0.579687238524137	0.734125090737054	0.372703570390814
Nr2c2ap	0.696310441250576	0.43383546566817	0.789780460105669	10.5285641029964	9.69647753120435	12.3702998627143	38.6123762102889	5.11601560781191	9.88471506009397	13	9	12	30	6	10	0.813231869647553	0.634685910653392	0.808924721929161	2.38327832743901	0.368075778334071	0.654830229249106
Nr2f1	1.07551120454643	0.342870711554602	0.734325825528591	4.85933727830601	4.30954556942416	1.03085832189286	10.296633656077	8.52669267968652	2.96541451802819	6	4	1	8	10	3	0.0981882321284921	0.073792715492082	0.0176345351076029	0.166257271450157	0.160480822487679	0.0513910069441632
Nr2f2	0.387952079049489	0.203934726143317	0.610589124055886	214.620729791849	169.149663599898	230.912264104001	257.415841401926	231.073371619505	316.310881923007	265	157	224	200	271	320	4.03446330019158	2.6945413853954	3.67488487583358	3.86680580978115	4.04598378004055	5.09973437323538
Nr2f6	0.929675719390082	0.0935563423812479	0.451628925301421	384.697534532559	351.227963908069	252.560288863751	184.052326602377	682.98808364289	1015.16023667165	475	326	245	143	801	1027	15.8618853953591	12.2722475973169	8.81623396968782	6.06428644687939	26.2306266125323	35.8995763841108
Nr3c1	-0.694294919513016	0.0133323764001214	0.19318874822921	1068.24431168094	1138.79741672033	818.501507582932	523.84123725292	684.693422178827	660.298966014277	1319	1057	794	407	803	668	14.935624497561	13.4927007584942	9.68846373371447	5.85268932708012	8.91680126389123	7.91794964494526
Nr3c2	-0.142832527294845	0.779604244972972	0.939082025061739	183.03503748286	131.441139867437	93.8081072922504	52.7702474873948	167.975845789824	148.27072590141	226	122	91	41	197	150	2.70814825342888	1.64804527174785	1.17506316722666	0.623922035955344	2.31496896793576	1.88153775626341
Nr4a1	-0.687722347608439	0.14678381818298	0.545736936322218	106.095530576348	58.1788651872261	86.5920990390004	36.0382177962696	43.4861326664012	76.1123059627236	131	54	84	28	51	77	3.62177379360307	1.68301930171023	2.50256367874165	0.983083776424763	1.38272289404781	2.22842711236217
Nr4a2	-0.328179205421385	0.853246070289862	1	7.28900591745902	0	3.09257496567859	0	4.26334633984326	3.95388602403759	9	0	3	0	5	4	0.178092414619378	0	0.0639705363855281	0	0.0970259421024892	0.0828553557500339
Nr4a3	-2.90651565937088	0.0415543245585172	1	7.28900591745902	10.7738639235604	4.12343328757145	0	0.852669267968652	1.97694301201879	9	10	4	0	1	2	0.116538445440618	0.145972827935823	0.0558139202076997	0	0.0126981853597768	0.0271090556444385
Nr5a2	-0.713361999671275	0.0426717502770781	0.326692948065706	864.96203553847	1212.05969140054	785.514041282361	435.032771969255	520.128253460877	789.788733301508	1068	1125	762	338	610	799	14.1940048579244	16.8551076218737	10.9130084861873	5.70470076209387	7.95020785166576	11.1157343289668
Nr6a1	-0.361359826351738	0.449282282125991	0.799366264719523	102.046082844426	89.4230705655512	61.8514993135717	99.1050989397415	39.222786326558	60.2967618665732	126	83	60	77	46	61	1.53898395628045	1.1428439939118	0.789715427740869	1.19436410815721	0.55098062860562	0.779921808662392
Nradd	-0.37206385377459	0.718118040314264	0.917999872278403	12.9582327421494	8.61909113884831	3.09257496567859	3.86123762102889	3.41067707187461	11.8616580721128	16	8	3	3	4	12	0.968983240367523	0.546174702072221	0.195782271210982	0.230727844618789	0.237558856117493	0.76073817638359
Nrap	-0.72173191713124	0.699925488106372	1	1.61977909276867	0	5.15429160946431	1.28707920700963	0.852669267968652	1.97694301201879	2	0	5	1	1	2	0.0268990944018858	0	0.0724658669847563	0.0170800892178911	0.0131893263588022	0.0281575809490082
Nrarp	0.902604535215862	0.194813019387169	0.601693496057704	8.09889546384335	6.46431835413623	12.3702998627143	19.3061881051445	15.3480468234357	15.8155440961503	10	6	12	15	18	16	0.286857693398887	0.19402739948712	0.370939918963643	0.546437168800889	0.506353665624563	0.480445540778275
Nras	-0.241918938910488	0.520623621928207	0.835642355852046	490.793065108907	526.841945862103	395.849595606859	525.128316459929	435.713995931981	235.256218430236	606	489	384	408	511	238	10.0412514093891	9.13417623182845	6.85649661397137	8.58534696638791	8.3033064769125	4.12809664341307
Nrbp1	0.252013176887935	0.300127811986808	0.701461818331801	536.14687970643	562.395696809852	583.46581019136	746.505940065586	607.953188061649	649.425779448174	662	522	566	580	713	657	22.0171201438537	19.5712397199774	20.284989105392	24.4970048348888	23.254499885002	22.8731287548329
Nrbp2	0.236898044785619	0.632415817405163	0.88805523151792	251.065759379144	627.038880351215	906.124464943826	961.448167636194	649.733982192112	491.27033848667	310	582	879	747	762	497	7.00020228507124	14.8155299729107	21.389153440083	21.4216031518982	16.8740300721151	11.7479737421091
Nrd1	-0.181117167108927	0.524810421244954	0.838188828133786	1169.48050497898	1162.49991735217	1584.42924074933	1126.19430613343	1349.77545119438	977.598319443293	1444	1079	1537	875	1583	989	23.6882063993346	19.9540814458593	27.1703152522049	18.2286921168462	25.4660068368312	16.9831779075349
Nrde2	0.119491210886308	0.727133622208546	0.921143460301096	134.4416646998	121.744662336232	107.209265476858	166.033217704242	105.730989228113	124.547409757184	166	113	104	129	124	126	3.30690289626368	2.53768147026892	2.23255680830799	3.26351442190896	2.42242305324973	2.62749308553789
Nrep	0.876418703854049	0.429538164478421	0.787527663750098	59.9318264324408	12.9286367082725	13.4011581846072	1.28707920700963	29.8434243789028	127.512824275212	74	12	13	1	35	129	2.18103166583122	0.398709705909864	0.412885307067703	0.0374293877130626	1.01161030999893	3.97995025446047
